z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
,27041390,Can Gibert,Can Gibert,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Joan ,,1,,,8691,Monistrol de Montserrat,81271,Bages,+34-938350802,938350802,403707970,4607170397,1.844331454,41.610441554,monistrolm@diba.cat,http://monistroldemontserrat.cat,07/10/2024 07:36:11 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8443315 41.610443)
,27042198,Centre Cultural de Fonollosa (Acr de Fonollosa),Centre Cultural de Fonollosa (Acr de Fonollosa),"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça Major,,1,,,8259,Fonollosa,80847,Bages,+34-938366044,938366044,389340030,4624372500,1.668743509,41.763479319,info@acrfonollosa.cat,http://www.acrfonollosa.cat,07/10/2024 07:35:55 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (1.6687435 41.76348)
,27042119,Centre Cultural La Casa Nova de Can Plana,Centre Cultural La Casa Nova de Can Plana,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer dels Esquirols,,1,,,17404,Riells i Viabrea,171463,Selva,+34-938470085,938470085,461837280,4619820000,2.541136064,41.729271695,serveispersones@riellsiviabrea.cat,http://www.riellsiviabrea.cat,07/10/2024 07:32:29 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.541136 41.72927)
,27044338,Centre de Cultura,Centre de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de Pompeu Fabra,,1,,,8513,Prats de Lluçanès,81712,Osona,+34-938560100,938560100,419819280,4651268500,2.031702895,42.009356270,ajuntament@pratsdellucanes.cat,http://www.pratsdellucanes.cat,07/10/2024 07:32:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.031703 42.009357)
,27042870,Casa de Cultura Sant Francesc,Casa de Cultura Sant Francesc,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer d'Antoni Espí i Grau,,1,,,8400,Granollers,80961,Vallès Oriental,+34-938706467,938706467,440669060,4606623000,2.287938550,41.609114838,acq@vallesnet.org,,07/10/2024 07:24:51 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (2.2879386 41.609116)
,27041362,Centre Recreatiu Municipal,Centre Recreatiu Municipal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de la Sardana ,,1,,,8818,Olivella,81483,Garraf,+34-938968499,938968499,397372160,4574366000,1.773885417,41.314234125,cultura@ajolivella.cat,http://www.ajolivella.cat,07/10/2024 07:35:53 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (1.7738854 41.314236)
,27041812,Casal dels escoltes,Casal dels escoltes,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de les Fàbriques,,1,,,17160,Anglès,170084,Selva,+34-972420058,972420058,469645060,4645318500,2.633706231,41.959266302,info@angles.cat,http://www.angles.cat,07/10/2024 07:35:47 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.6337063 41.959267)
,27043977,El Casal,El Casal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Joan Adroher Gich,,1,,,17463,Sant Joan de Mollet,171680,Gironès,+34-972488181,972488181,495277400,4654850000,2.942935071,42.045683440,ajuntament@santjoandemollet.cat,,07/10/2024 07:23:54 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.942935 42.045685)
,27043156,Casa de Cultura,Casa de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça del Fort,,1,,,17750,Capmany,170427,Alt Empordà,+34-972549017,972549017,493456750,4691130000,2.920526976,42.372420039,capmany@ddgi.es,,07/10/2024 07:22:53 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.920527 42.37242)
,27041809,Centre Cultural la Vall del Terri,Centre Cultural la Vall del Terri,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça del Maig,,1,,,17844,Cornellà del Terri,170561,Pla de l'Estany,+34-972596736,972596736,484810340,4659767500,2.816330488,42.089840410,,,07/10/2024 07:22:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8163304 42.08984)
,27044472,Casal del Poble El Molí,Casal del Poble El Molí,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Mestre Francesc Sanz,,1,,,17864,Sant Pau de Segúries,171772,Ripollès,+34-972747005,972747005,447603660,4678935000,2.364728692,42.260857997,ajuntament@santpauseguries.cat,http://www.santpauseguries.cat,07/10/2024 07:31:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3647287 42.260857)
,27042536,Centre Cívic de Sils,Centre Cívic de Sils,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Vidreres,,1,,,17410,Sils,171931,Selva,+34-972853913,972853913,478651120,4628596000,2.742985608,41.808946060,centrecivicsils@sils.cat,,07/10/2024 07:23:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7429857 41.808945)
,27045740,Centre Cultural Sant Joan,Centre Cultural Sant Joan,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de l'Església,,1,,,25670,Térmens,252206,Noguera,+34-973180010,973180010,313581120,4620995000,0.758945505,41.718912460,ajuntament@termens.cat,http://www.termens.cat,07/10/2024 07:31:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.7589455 41.718914)
,27043242,Casal d'Avis Josep Ramon i Roset,Casal d'Avis Josep Ramon i Roset,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Ramon Perelló,,1,,,25330,Vilagrassa,252445,Urgell,+34-973311162,973311162,342338620,4612404500,1.106727369,41.647800302,ajuntament@vilagrassa.cat,http://www.vilagrassa.cat,07/10/2024 07:29:21 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.1067274 41.6478)
,27043654,Casa del Metge: Sala Cultural,Casa del Metge: Sala Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Blai ,,1,,,25265,Castellnou de Seana,250680,Pla d'Urgell,+34-973320705,973320705,330991800,4612690000,0.970468194,41.648045725,ajuntament@castellnouseana.ddl.net,,07/10/2024 07:25:32 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9704682 41.648045)
,27043065,la Unió de Portell,la Unió de Portell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carretera de Torà,,1,,,25216,Sant Ramon,251945,Segarra,+34-973524018,973524018,365614250,4622417000,1.383860338,41.742212010,ajuntament@santramon.ddl.net,http://santramon.ddl.net,07/10/2024 07:35:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3838603 41.74221)
,27041917,Casa Sociocultural,Casa Sociocultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça del Peretó,,1,,,25125,Alguaire,250169,Segrià,+34-973756006,973756006,299002280,4623528500,0.582974215,41.738161163,ajuntament@alguaire.cat,http://www.alguaire.cat,07/10/2024 07:35:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.5829742 41.738163)
,27043773,Casal Municipal,Casal Municipal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de l'Esglèsia,,1,,,43770,Móra la Nova,430944,Ribera d'Ebre,+34-977400347,977400347,302723940,4552499500,0.650852874,41.099838280,ajuntament@moralanova.cat,http://www.moralanova.cat,07/10/2024 07:33:11 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.65085286 41.09984)
,27042359,Centre Cultural Artur Bladé i desumvila,Centre Cultural Artur Bladé i desumvila,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de la Renaixença,,1,,,43747,Benissanet,430265,Ribera d'Ebre,+34-977407005,977407005,301119200,4547849500,0.633261876,41.057595285,,http://www.benissanet.altanet.org,07/10/2024 07:35:35 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.63326186 41.057594)
,27042572,Local Cultural,Local Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Marià Fortuny,,1,,,43813,Alió,430108,Alt Camp,+34-977601926,977601926,358187280,4572750500,1.306281663,41.293751082,aj.alio@altanet.org,http://www.alio.altanet.org,07/10/2024 07:35:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3062817 41.29375)
,27043833,Casal de les Gunyoles,Casal de les Gunyoles,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça Major,,1,,,43154,"Secuita, la",431444,Tarragonès,+34-977611454,977611454,0,0,0.000000000,0.000000000,aj.secuita@altanet.org,,07/10/2024 07:23:49 AM,Gestio|Pública   |Titularitat|Pública   ,
,27045107,Casal de Perafort,Casal de Perafort,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Joan Palau,,1,,,43152,Perafort,431037,Tarragonès,+34-977625006,977625006,353730620,4561429500,1.255790690,41.191025218,ajuntament@perafort.com,http://www.perafort.com,07/10/2024 07:32:38 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.2557907 41.191025)
,27042197,Casal Municipal de la Nou de Gaià,Casal Municipal de la Nou de Gaià,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de les Cases Noves,,1,,,43763,"Nou de Gaià, la",430976,Tarragonès,+34-977655564,977655564,363648600,4560291000,1.374265413,41.182504025,aj.noudegaia@altanet.org,http://www.noudegaia.altanet.org/municipi/empreses.php,07/10/2024 07:32:51 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3742654 41.182503)
,27042228,Casa de Cultura Cal Bolavà,Casa de Cultura Cal Bolavà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de la Generalitat,,1,,,43820,Calafell,430379,Baix Penedès,+34-977695656,977695656,380187700,4561623000,1.571139603,41.197113379,clt@calafell.org,http://www.calafell.cat,07/10/2024 07:35:10 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5711396 41.197113)
,27042300,"Casa de Cultura, la Sénia","Casa de Cultura, la Sénia","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Mestre Estellé,,1,,,43560,"Sénia, la",430445,Montsià,+34-977713000,977713000,270312000,4501975000,0.283936100,40.636695024,cultura@lasenia.cat,http://www.lasenia.cat,07/10/2024 07:33:47 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.2839361 40.636696)
,27041303,Centre Polivalent Miami Platja,Centre Polivalent Miami Platja,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sòria,,1,,,43892,Mont-roig del Camp,430923,Baix Camp,+34-977811749,977811749,325872380,4541322500,0.929477112,41.004509818,polivalent.miami@mont-roig.com,http://www.mont-roig.cat,07/10/2024 07:33:12 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9294771 41.00451)
,27044533,Casa de Cultura de Llançà,Casa de Cultura de Llançà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça Major ,,1,,,17490,Llançà,170926,Alt Empordà,+34-972 12 14,972 12 14,512534340,4690130500,3.152217698,42.363344956,pijlla@ddgi.es,,07/10/2024 07:24:37 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.1522176 42.363346)
,27043669,Local Social d'Horta,Local Social d'Horta,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer Nou,,1,,,8279,Avinyó,80121,Bages,,,414090530,4630381500,1.965572621,41.820657621,,,07/10/2024 07:26:27 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.9655726 41.820656)
,27041582,Local de la Societat Sant Jaume de Moja,Local de la Societat Sant Jaume de Moja,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Ferran,,1,,,8734,Olèrdola,81458,Alt Penedès,,,390352000,4575644000,1.689804049,41.324819148,,,07/10/2024 07:24:19 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (1.6898041 41.324818)
,27044188,Rovy Espai Cultural,Rovy Espai Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Santa Llúcia,,1,,,8788,Vilanova del Camí,83020,Anoia,,,386664160,4602919000,1.640631415,41.569920712,,,07/10/2024 07:23:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6406314 41.56992)
,27043650,Sala Municipal de la Gent Gran,Sala Municipal de la Gent Gran,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Pare Pacífic,,1,,,25264,Vilanova de Bellpuig,252483,Pla d'Urgell,,,330207000,4608873000,0.962132508,41.613520107,,,07/10/2024 07:23:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9621325 41.61352)
,27044300,Casa de Cultura de Tàrrega,Casa de Cultura de Tàrrega,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de les Piques,,1,,,25300,Tàrrega,252173,Urgell,,,345086250,4612168500,1.139766463,41.646214353,,http://www.tarrega.cat,07/10/2024 07:31:27 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.1397665 41.646214)
,27041337,Ludoteca,Ludoteca,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de l'Escriptor Rocafort,,1,,,25500,"Pobla de Segur, la",251713,Pallars Jussà,,,332135530,4679817000,0.965059508,42.252504710,,,07/10/2024 07:24:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9650595 42.252506)
,27044208,Centre Culturau de Bossòst,Centre Culturau de Bossòst,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Fabian,,1,,,25555,Bossòst,250595,Val d'Aran,,,311371530,4739605000,0.693822423,42.785772820,,,07/10/2024 07:25:42 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (0.69382244 42.785774)
,27041215,Sala Pau Casals,Sala Pau Casals,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de Pau Casals,,1,,,43120,Constantí,430477,Tarragonès,,,350308340,4557367000,1.215992841,41.153822960,,,07/10/2024 07:22:42 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2159928 41.153824)
,27041309,Sala Associacio de Dones,Sala Associacio de Dones,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda de Reus,,1,,,43311,Vilanova d'Escornalbou,431671,Baix Camp,,,326918400,4553362500,0.938524709,41.113120374,,,07/10/2024 07:19:56 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (0.9385247 41.11312)
,27042327,ESCOLES VELLES,ESCOLES VELLES,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de l'Alzinar,,1,,,43762,"Riera de Gaià, la",431264,Tarragonès,,,362293400,4558634000,1.358486117,41.167354786,registre@rieradegaia.cat,,07/10/2024 07:23:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3584862 41.167355)
,27045730,la Torreta Centre Cultural,la Torreta Centre Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Folch i Torres,,2,,,8160,Montmeló,81350,Vallès Oriental,+34-935721033,935721033,437447780,4600014500,2.249970411,41.549349071,ccultural@montmelo.cat,http://montmelo.cat,07/10/2024 07:36:11 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2499704 41.54935)
,27041514,Casal de Cultura,Casal de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Avinguda del Mogent,,2,,,8170,Montornès del Vallès,81363,Vallès Oriental,+34-935721719,935721719,438925440,4600295000,2.267658306,41.551989627,casalcultura@montornes.cat,http://www.montornes.cat,07/10/2024 07:33:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2676582 41.55199)
,27045525,Casal de Cultura i Joventut,Casal de Cultura i Joventut,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Martí i Pol,,2,,,8396,Sant Cebrià de Vallalta,82037,Maresme,+34-937630822,937630822,466789120,4607517500,2.601359194,41.618685879,pjovescv@diba.cat,,07/10/2024 07:23:58 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.6013591 41.618687)
,27045016,Sala de Cultura,Sala de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Santa Cristina,,2,,,8650,Sallent,81918,Bages,+34-938370200,938370200,408189970,4630893500,1.894457593,41.824606592,sallent@sallent.diba.es,http://www.sallent.cat,07/10/2024 07:32:19 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8944576 41.824608)
,27045683,Ca la Salut,Ca la Salut,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Martí,,2,,,8569,"Esquirol, l'",82541,Osona,+34-938568000,938568000,444191160,4651468500,2.325985275,42.013262877,lesquirol@diba.cat,http://www.lesquirol.cat,07/10/2024 07:33:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3259852 42.013264)
,27043878,"Local Social ""Ca la Neus""","Local Social ""Ca la Neus""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça del Constitucional,,2,,,17181,Aiguaviva,170025,Gironès,+34-972235007,972235007,480274940,4642953500,2.762055109,41.938303106,ajuntament@aiguaviva.info,http://www.aiguaviva.info,07/10/2024 07:35:54 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7620552 41.938305)
,27041085,Can Roscada,Can Roscada,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Travessera de la Casa de la Vila,,2,,,17185,Vilobí d'Onyar,172333,Selva,+34-972473026,972473026,478663120,4637411000,2.742812264,41.888341459,,,07/10/2024 07:23:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.7428122 41.88834)
,27045479,Casa de Cultura de Santa Cecilia,Casa de Cultura de Santa Cecilia,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Muguet,,2,,,17539,Bolvir,170242,Cerdanya,+34-972895001,972895001,407547560,4696778000,1.876288088,42.417805819,bolvir@bolvir.cat,http://www.bolvir.cat,07/10/2024 07:35:21 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.876288 42.417805)
,27042529,Sala de Cultura Sant Domènec,Sala de Cultura Sant Domènec,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Domènec,,2,,,25700,"Seu d'Urgell, la",252038,Alt Urgell,+34-973350010,973350010,373323500,4690707000,1.461773586,42.358318391,cultura@aj-laseu.net,,07/10/2024 07:23:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4617736 42.35832)
,27041430,"Centre Cultural ""Les Monges""","Centre Cultural ""Les Monges""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de les Monges,,2,,,25700,"Seu d'Urgell, la",252038,Alt Urgell,+34-973354838,973354838,373136280,4690666000,1.459509998,42.357918756,cultura@aj.seu.cat,,07/10/2024 07:23:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.45951 42.357918)
,27042006,Casal de Cervera,Casal de Cervera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça de Santa Anna,,2,,,25200,Cervera,250729,Segarra,+34-973530347,973530347,356151700,4614534000,1.272012742,41.669584527,emontiu@ateneus.cat,http://www.casaldecervera.com,07/10/2024 07:34:48 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (1.2720127 41.669586)
,27043847,Local Social,Local Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Pau Casals,,2,,,43812,Bràfim,430347,Alt Camp,+34-977620332,977620332,360933220,4569731000,1.339753387,41.267041269,ajuntament@brafim.cat,http://www.brafim.cat,07/10/2024 07:35:18 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3397534 41.26704)
,27044100,Casal del Poble,Casal del Poble,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Pla Moré,,2,,,43737,"Lloar, el",430727,Priorat,+34-977825388,977825388,311359250,4561853500,0.750727618,41.186084475,aj.lloar@altanet.org,,07/10/2024 07:24:34 AM,Gestio|Privada   |Titularitat|Pública   ,POINT (0.7507276 41.186085)
,27044601,Centre Cultural del Morell,Centre Cultural del Morell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Coma,,2,,,43760,"Morell, el",430957,Tarragonès,+34-977842176,977842176,349771900,4561481000,1.208593542,41.190764426,centrecultural@morell.altanet.org,http://centremorell.cat,07/10/2024 07:36:27 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.2085935 41.190765)
,27045624,Casal Cultural i Recreatiu de Sant Pere de Torelló,Casal Cultural i Recreatiu de Sant Pere de Torelló,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer del Doctor Terricabras,,2,,,8572,Sant Pere de Torelló,82331,Osona,,,441887700,4658371500,2.297483340,42.075264032,elcasalcultural@gmail.com,,07/10/2024 07:23:53 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (2.2974834 42.075264)
,27043979,Espai d'Entitats Hospital Vell,Espai d'Entitats Hospital Vell,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Plaça del Doctor Saló,,2,,,8600,Berga,80229,Berguedà,,,404612780,4661983500,1.846350513,42.104146396,,,07/10/2024 07:23:03 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.8463506 42.104145)
,27045388,la Sala de Ball,la Sala de Ball,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Sant Esteve,,2,,,17462,Madremanya,170979,Gironès,,,496472220,4648621500,2.957409967,41.989591868,,,07/10/2024 07:24:33 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9574099 41.989594)
,27040748,ANTIC CONVENT DE MONGES,ANTIC CONVENT DE MONGES,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Pau Casals,,2,,,43762,"Riera de Gaià, la",431264,Tarragonès,,,362573380,4558305500,1.361895960,41.164444386,registre@rieradegaia.cat,,07/10/2024 07:23:59 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3618959 41.164444)
,27043418,Casal Cultural,Casal Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Peralta,,2,,,43886,Renau,431227,Tarragonès,,,358431840,4565031500,1.310993288,41.224292858,,,07/10/2024 07:21:20 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3109933 41.224293)
,27044233,Agrupació Centre Parroquial de Sant Martí de Tous,Agrupació Centre Parroquial de Sant Martí de Tous,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de la Indústria,,3,,,8712,Sant Martí de Tous,82264,Anoia,+34-938096726,938096726,376851220,4602094000,1.523138720,41.561040599,casaldetous@gmail.com,http://tous.cat,07/10/2024 07:35:57 AM,Gestio|Privada   |Titularitat|Privada   ,POINT (1.5231388 41.56104)
,27042202,Casa de Cultura,Casa de Cultura,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carrer de Llançà,,3,,,17489,"Port de la Selva, el",171404,Alt Empordà,+34-972387025,972387025,516686100,4687039000,3.202547220,42.335424697,ajuntament@elportdelaselva.cat,http://www.elportdelaselva.cat,07/10/2024 07:34:29 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.2025473 42.335426)
,27043378,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Casa de Cultura/casals|",community_centre,cultural_centre,,,,,,Carretera de Tarragona 3 ,,3,,,25440,Vinaixa,252555,Garrigues,+34-973175769,973175769,330921440,4588235000,0.976499959,41.427893087,biblioteca@vinaixa.cat,,07/10/2024 07:23:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9765 41.427895)
